stream,name,model_kind,params_json,window,feature_set,include_target_lags,family_tag,min_train_quarters
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_005_l1_ratio0_15__ylag__w36,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.15, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_005_l1_ratio0_3__ylag__w36,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.3, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_005_l1_ratio0_5__ylag__w36,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_005_l1_ratio0_7__ylag__w36,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.7, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_005_l1_ratio0_85__ylag__w36,elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.85, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_01_l1_ratio0_15__ylag__w36,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.15, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_01_l1_ratio0_3__ylag__w36,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.3, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_01_l1_ratio0_5__ylag__w36,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_01_l1_ratio0_7__ylag__w36,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.7, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_01_l1_ratio0_85__ylag__w36,elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.85, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_05_l1_ratio0_15__ylag__w36,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.15, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_05_l1_ratio0_3__ylag__w36,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.3, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_05_l1_ratio0_5__ylag__w36,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_05_l1_ratio0_7__ylag__w36,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.7, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_05_l1_ratio0_85__ylag__w36,elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.85, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_1_l1_ratio0_15__ylag__w36,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.15, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_1_l1_ratio0_3__ylag__w36,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.3, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_1_l1_ratio0_5__ylag__w36,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_1_l1_ratio0_7__ylag__w36,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.7, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_1_l1_ratio0_85__ylag__w36,elastic_net,"{""alpha"": 0.1, ""l1_ratio"": 0.85, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_2_l1_ratio0_15__ylag__w36,elastic_net,"{""alpha"": 0.2, ""l1_ratio"": 0.15, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_2_l1_ratio0_3__ylag__w36,elastic_net,"{""alpha"": 0.2, ""l1_ratio"": 0.3, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_2_l1_ratio0_5__ylag__w36,elastic_net,"{""alpha"": 0.2, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_2_l1_ratio0_7__ylag__w36,elastic_net,"{""alpha"": 0.2, ""l1_ratio"": 0.7, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Elastic_alpha0_2_l1_ratio0_85__ylag__w36,elastic_net,"{""alpha"": 0.2, ""l1_ratio"": 0.85, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,True,Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Ridge_alpha0_01__ylag__w36,ridge,"{""alpha"": 0.01, ""random_state"": 42}",36.0,price_distributed_lags,True,Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Ridge_alpha0_1__ylag__w36,ridge,"{""alpha"": 0.1, ""random_state"": 42}",36.0,price_distributed_lags,True,Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Ridge_alpha1__ylag__w36,ridge,"{""alpha"": 1.0, ""random_state"": 42}",36.0,price_distributed_lags,True,Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Ridge_alpha10__ylag__w36,ridge,"{""alpha"": 10.0, ""random_state"": 42}",36.0,price_distributed_lags,True,Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__Ridge_alpha100__ylag__w36,ridge,"{""alpha"": 100.0, ""random_state"": 42}",36.0,price_distributed_lags,True,Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__BayesianRidge__ylag__w36,bayesian_ridge,{},36.0,price_distributed_lags,True,BayesianRidge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators80__noylag__w36,resid_gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators80__noylag__w36,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators80__noylag__w36,resid_gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth1_n_estimators80__noylag__w36,resid_gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators80__noylag__w36,resid_gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators80__noylag__w36,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators80__noylag__w36,resid_gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth2_n_estimators80__noylag__w36,resid_gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 80, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators150__noylag__w36,resid_gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators150__noylag__w36,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators150__noylag__w36,resid_gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth1_n_estimators150__noylag__w36,resid_gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators150__noylag__w36,resid_gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators150__noylag__w36,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators150__noylag__w36,resid_gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth2_n_estimators150__noylag__w36,resid_gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 150, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators250__noylag__w36,resid_gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators250__noylag__w36,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators250__noylag__w36,resid_gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth1_n_estimators250__noylag__w36,resid_gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators250__noylag__w36,resid_gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators250__noylag__w36,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators250__noylag__w36,resid_gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth2_n_estimators250__noylag__w36,resid_gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 250, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth1_n_estimators400__noylag__w36,resid_gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth1_n_estimators400__noylag__w36,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth1_n_estimators400__noylag__w36,resid_gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth1_n_estimators400__noylag__w36,resid_gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 1, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_03_max_depth2_n_estimators400__noylag__w36,resid_gbr,"{""learning_rate"": 0.03, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_05_max_depth2_n_estimators400__noylag__w36,resid_gbr,"{""learning_rate"": 0.05, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_06_max_depth2_n_estimators400__noylag__w36,resid_gbr,"{""learning_rate"": 0.06, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_GBR_learning_rate0_08_max_depth2_n_estimators400__noylag__w36,resid_gbr,"{""learning_rate"": 0.08, ""loss"": ""squared_error"", ""max_depth"": 2, ""n_estimators"": 400, ""random_state"": 42, ""subsample"": 0.85}",36.0,price_distributed_lags,False,RESID_SchiffResidual_GBR,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Ridge_alpha0_01__noylag__w36,resid_ridge,"{""alpha"": 0.01, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Ridge_alpha0_05__noylag__w36,resid_ridge,"{""alpha"": 0.05, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Ridge_alpha0_1__noylag__w36,resid_ridge,"{""alpha"": 0.1, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Ridge_alpha1__noylag__w36,resid_ridge,"{""alpha"": 1.0, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Ridge_alpha10__noylag__w36,resid_ridge,"{""alpha"": 10.0, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Ridge,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_3__noylag__w36,resid_elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.3, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_5__noylag__w36,resid_elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_7__noylag__w36,resid_elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.7, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_005_l1_ratio0_85__noylag__w36,resid_elastic_net,"{""alpha"": 0.005, ""l1_ratio"": 0.85, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_3__noylag__w36,resid_elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.3, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_5__noylag__w36,resid_elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_7__noylag__w36,resid_elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.7, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_01_l1_ratio0_85__noylag__w36,resid_elastic_net,"{""alpha"": 0.01, ""l1_ratio"": 0.85, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_05_l1_ratio0_3__noylag__w36,resid_elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.3, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_05_l1_ratio0_5__noylag__w36,resid_elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.5, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_05_l1_ratio0_7__noylag__w36,resid_elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.7, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
LIGHT_RUC,LIGHT_RUC__price_distributed_lags__RESID_SchiffResidual_Elastic_alpha0_05_l1_ratio0_85__noylag__w36,resid_elastic_net,"{""alpha"": 0.05, ""l1_ratio"": 0.85, ""max_iter"": 50000, ""random_state"": 42}",36.0,price_distributed_lags,False,RESID_SchiffResidual_Elastic,40
